Candidate Name,Committee Name,Contributor Type,Date of Receipt,Amount,Election Year,Office
Phil Mendelson ,Mendelson For Chairman,Individual,10/9/2012,250.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/9/2012,250.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/9/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/9/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/9/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/9/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/9/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/9/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/9/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/9/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/5/2012,20.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/5/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/5/2012,25.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/5/2012,25.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/5/2012,250.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/5/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/5/2012,75.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/5/2012,200.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/5/2012,25.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Business,10/5/2012,250.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Partnership,10/5/2012,250.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Business,10/5/2012,250.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Partnership,10/5/2012,250.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,10/5/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Labor Sponsored PAC,10/5/2012,1500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/5/2012,250.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/5/2012,1000.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/30/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/21/2012,239.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/30/2012,25.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/30/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/28/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Business,9/19/2012,350.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/9/2012,25.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/9/2012,75.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/9/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/9/2012,40.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/9/2012,25.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/9/2012,25.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/9/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,10/9/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,200.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,250.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,200.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,250.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,25.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,75.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,250.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,350.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,25.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,25.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,25.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,150.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/21/2012,60.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,20.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,35.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/11/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/13/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/23/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/22/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/25/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/29/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/22/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,1500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,200.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,25.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,10/1/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,1500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Labor,10/1/2012,1000.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,10/1/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,9/28/2012,1000.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,10/1/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,10/1/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,10/1/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Business,10/1/2012,200.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,10/1/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,10/1/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,10/1/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,10/1/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,10/1/2012,1500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,8/30/2012,25.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,8/30/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,8/30/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,8/15/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/21/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/24/2012,250.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/24/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/24/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/24/2012,200.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/24/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/24/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/24/2012,1000.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/24/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/24/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/24/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/24/2012,1500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/24/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,9/24/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,9/24/2012,1000.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Labor Sponsored PAC,9/24/2012,250.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,9/24/2012,1500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,9/24/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,9/24/2012,1500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,9/24/2012,1500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Business,9/24/2012,1000.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Business,9/24/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,9/24/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,9/24/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,9/24/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Business,9/24/2012,1000.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Partnership,9/24/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,9/24/2012,1500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Business,9/24/2012,1500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,9/24/2012,1000.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,10/24/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporation,9/24/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/24/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/24/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/24/2012,1500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/24/2012,250.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/24/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/24/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/24/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/24/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/24/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Business,9/24/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Corporate Sponsored PAC,9/24/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Other,9/24/2012,750.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/11/2012,25.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/11/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/11/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/11/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Labor,9/11/2012,1500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Labor,9/11/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Labor,9/17/2012,1000.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/11/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,8/30/2012,25.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/24/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/11/2012,30.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/11/2012,250.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/5/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/1/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,10/24/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/11/2012,25.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/11/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Labor Sponsored PAC,9/17/2012,1500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Labor Sponsored PAC,9/17/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Labor Sponsored PAC,9/17/2012,1500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Labor Sponsored PAC,9/17/2012,250.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Labor Sponsored PAC,9/17/2012,1500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Labor,9/17/2012,1500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Labor,9/17/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Labor Sponsored PAC,9/17/2012,1500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Labor,9/17/2012,1000.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Labor Sponsored PAC,9/17/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Labor,9/17/2012,100.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Labor,9/17/2012,1500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Labor,9/17/2012,1500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Labor,9/17/2012,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Labor,9/17/2012,1500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/17/2012,256.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Individual,9/17/2012,50.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Other,1/31/2013,20.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Other,1/31/2013,0.7,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Other,1/31/2013,500.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Other,1/31/2013,750.0,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Other,1/31/2013,101.89,2012.0,Council Chairman
Phil Mendelson ,Mendelson For Chairman,Other,1/31/2013,266329.44,2012.0,Council Chairman
Michael A Brown ,Michael Brown 2012,Individual,10/10/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/10/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/10/2012,50.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporate Sponsored PAC,10/10/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,10/10/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/10/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/10/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,3/30/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,4/11/2012,200.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,4/23/2012,150.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,4/11/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,8/10/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,4/16/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,4/11/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,4/20/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Labor Sponsored PAC,10/16/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/11/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/11/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Labor,10/16/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/22/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/22/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/29/2012,150.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/15/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Labor Sponsored PAC,10/24/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,10/24/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,10/24/2012,300.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Labor Sponsored PAC,10/24/2012,900.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Labor Sponsored PAC,10/24/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporate Sponsored PAC,10/23/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/22/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/22/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,10/22/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/22/2012,125.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/29/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/27/2012,50.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/26/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/25/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/27/2012,57.9,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/27/2012,50.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/27/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,10/27/2012,565.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,10/27/2012,300.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/27/2012,200.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,10/27/2012,200.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/27/2012,125.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Labor Sponsored PAC,10/27/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Labor Sponsored PAC,10/29/2012,750.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/29/2012,200.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/29/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/29/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/29/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporate Sponsored PAC,10/29/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/29/2012,50.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/29/2012,25.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/29/2012,50.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/29/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/26/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,10/24/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/24/2012,50.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,3/7/2012,25.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,3/7/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,4/11/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Business,4/11/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,4/11/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,3/30/2012,50.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,9/26/2012,81.65,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,3/19/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,3/21/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,3/16/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,3/11/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,3/16/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,3/14/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,3/16/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Business,3/15/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,3/16/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,3/16/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,3/16/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,3/16/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Business,3/16/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,4/12/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporate Sponsored PAC,4/4/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,3/7/2012,50.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,3/7/2012,425.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,4/24/2012,425.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/2/2012,25.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/1/2012,25.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,12/13/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/29/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/30/2012,300.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/30/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/31/2012,200.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,11/1/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Business,11/1/2012,150.0,2012.0,Council At-Large
