,Candidate Name,Committee Name,Contributor Type,Date of Receipt,Amount,Year,Office
20345,Phil Mendelson ,Mendelson For Council 2010,Individual,9/13/2010,1,2010.0,Council At-Large
20346,Phil Mendelson ,Mendelson For Council 2010,Individual,9/13/2010,5,2010.0,Council At-Large
20347,Phil Mendelson ,Mendelson For Council 2010,Corporation,9/13/2010,25,2010.0,Council At-Large
20348,Phil Mendelson ,Mendelson For Council 2010,Business,9/13/2010,25,2010.0,Council At-Large
20349,Phil Mendelson ,Mendelson For Council 2010,Corporation,9/13/2010,2,2010.0,Council At-Large
20350,Phil Mendelson ,Mendelson For Council 2010,Corporation,9/13/2010,15,2010.0,Council At-Large
20351,Phil Mendelson ,Mendelson For Council 2010,Corporation,9/13/2010,25,2010.0,Council At-Large
20352,Phil Mendelson ,Mendelson For Council 2010,Corporation,9/13/2010,25,2010.0,Council At-Large
20353,Phil Mendelson ,Mendelson For Council 2010,Business,9/13/2010,5,2010.0,Council At-Large
20354,Phil Mendelson ,Mendelson For Council 2010,Corporation,9/13/2010,25,2010.0,Council At-Large
20355,Phil Mendelson ,Mendelson For Council 2010,Corporation,9/13/2010,3,2010.0,Council At-Large
20356,Phil Mendelson ,Mendelson For Council 2010,Corporation,9/13/2010,25,2010.0,Council At-Large
20357,Phil Mendelson ,Mendelson For Council 2010,Corporation,9/13/2010,25,2010.0,Council At-Large
20358,Phil Mendelson ,Mendelson For Council 2010,Individual,9/13/2010,1,2010.0,Council At-Large
20359,Phil Mendelson ,Mendelson For Council 2010,Individual,9/13/2010,1,2010.0,Council At-Large
20360,Phil Mendelson ,Mendelson For Council 2010,Individual,9/13/2010,1,2010.0,Council At-Large
20361,Phil Mendelson ,Mendelson For Council 2010,Individual,9/13/2010,1,2010.0,Council At-Large
20362,Phil Mendelson ,Mendelson For Council 2010,Individual,9/13/2010,1,2010.0,Council At-Large
20363,Phil Mendelson ,Mendelson For Council 2010,Individual,9/13/2010,1,2010.0,Council At-Large
20364,Phil Mendelson ,Mendelson For Council 2010,Individual,9/13/2010,11,2010.0,Council At-Large
20365,Phil Mendelson ,Mendelson For Council 2010,Individual,9/9/2010,2,2010.0,Council At-Large
20366,Phil Mendelson ,Mendelson For Council 2010,Individual,9/9/2010,1,2010.0,Council At-Large
20367,Phil Mendelson ,Mendelson For Council 2010,Individual,9/9/2010,3,2010.0,Council At-Large
20368,Phil Mendelson ,Mendelson For Council 2010,Individual,9/9/2010,5,2010.0,Council At-Large
20369,Phil Mendelson ,Mendelson For Council 2010,Individual,9/9/2010,1,2010.0,Council At-Large
20370,Phil Mendelson ,Mendelson For Council 2010,Individual,9/9/2010,5,2010.0,Council At-Large
20371,Phil Mendelson ,Mendelson For Council 2010,Individual,9/9/2010,1,2010.0,Council At-Large
20372,Phil Mendelson ,Mendelson For Council 2010,Other,9/9/2010,1,2010.0,Council At-Large
20373,Phil Mendelson ,Mendelson For Council 2010,Individual,9/9/2010,5,2010.0,Council At-Large
20374,Phil Mendelson ,Mendelson For Council 2010,Individual,9/9/2010,5,2010.0,Council At-Large
20375,Phil Mendelson ,Mendelson For Council 2010,Individual,9/9/2010,15,2010.0,Council At-Large
20376,Phil Mendelson ,Mendelson For Council 2010,Corporation,9/13/2010,1,2010.0,Council At-Large
20377,Phil Mendelson ,Mendelson For Council 2010,Individual,9/24/2010,5,2010.0,Council At-Large
20378,Phil Mendelson ,Mendelson For Council 2010,Corporation,12/30/2010,1,2010.0,Council At-Large
20379,Phil Mendelson ,Mendelson For Council 2010,Individual,9/12/2010,5,2010.0,Council At-Large
20380,Phil Mendelson ,Mendelson For Council 2010,Individual,9/12/2010,25,2010.0,Council At-Large
20381,Phil Mendelson ,Mendelson For Council 2010,Individual,9/12/2010,25,2010.0,Council At-Large
20382,Phil Mendelson ,Mendelson For Council 2010,Individual,9/12/2010,1,2010.0,Council At-Large
20383,Phil Mendelson ,Mendelson For Council 2010,Individual,9/12/2010,5,2010.0,Council At-Large
20384,Phil Mendelson ,Mendelson For Council 2010,Business,9/9/2010,5,2010.0,Council At-Large
20385,Phil Mendelson ,Mendelson For Council 2010,Individual,9/9/2010,1,2010.0,Council At-Large
20386,Phil Mendelson ,Mendelson For Council 2010,Individual,9/9/2010,25,2010.0,Council At-Large
20387,Phil Mendelson ,Mendelson For Council 2010,Individual,9/9/2010,4,2010.0,Council At-Large
20388,Phil Mendelson ,Mendelson For Council 2010,Individual,9/9/2010,2,2010.0,Council At-Large
20389,Phil Mendelson ,Mendelson For Council 2010,Individual,9/9/2010,1,2010.0,Council At-Large
20390,Phil Mendelson ,Mendelson For Council 2010,Individual,9/9/2010,15,2010.0,Council At-Large
20391,Phil Mendelson ,Mendelson For Council 2010,Individual,9/9/2010,1,2010.0,Council At-Large
20392,Phil Mendelson ,Mendelson For Council 2010,Individual,9/9/2010,15,2010.0,Council At-Large
20393,Phil Mendelson ,Mendelson For Council 2010,Corporation,9/13/2010,15,2010.0,Council At-Large
20394,Phil Mendelson ,Mendelson For Council 2010,Other,9/13/2010,1,2010.0,Council At-Large
20395,Phil Mendelson ,Mendelson For Council 2010,Corporation,9/13/2010,75,2010.0,Council At-Large
20396,Phil Mendelson ,Mendelson For Council 2010,Corporation,9/13/2010,1,2010.0,Council At-Large
20397,Phil Mendelson ,Mendelson For Council 2010,Corporation,9/13/2010,1,2010.0,Council At-Large
20398,Phil Mendelson ,Mendelson For Council 2010,Other,9/13/2010,5,2010.0,Council At-Large
20399,Phil Mendelson ,Mendelson For Council 2010,Individual,9/13/2010,25,2010.0,Council At-Large
20400,Phil Mendelson ,Mendelson For Council 2010,Individual,9/13/2010,75,2010.0,Council At-Large
20401,Phil Mendelson ,Mendelson For Council 2010,Individual,9/13/2010,5,2010.0,Council At-Large
20402,Phil Mendelson ,Mendelson For Council 2010,Individual,9/13/2010,25,2010.0,Council At-Large
20403,Phil Mendelson ,Mendelson For Council 2010,Corporation,9/13/2010,1,2010.0,Council At-Large
20404,Phil Mendelson ,Mendelson For Council 2010,Corporation,9/13/2010,1,2010.0,Council At-Large
20405,Phil Mendelson ,Mendelson For Council 2010,Business,9/13/2010,1,2010.0,Council At-Large
20406,Phil Mendelson ,Mendelson For Council 2010,Individual,9/24/2010,1,2010.0,Council At-Large
20407,Phil Mendelson ,Mendelson For Council 2010,Individual,7/17/2009,25,2010.0,Council At-Large
20408,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,25,2010.0,Council At-Large
20409,Phil Mendelson ,Mendelson For Council 2010,Labor,7/31/2009,5,2010.0,Council At-Large
20410,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,1,2010.0,Council At-Large
20411,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,1,2010.0,Council At-Large
20412,Phil Mendelson ,Mendelson For Council 2010,Labor Sponsored PAC,7/31/2009,5,2010.0,Council At-Large
20413,Phil Mendelson ,Mendelson For Council 2010,Labor Sponsored PAC,3/10/2010,25,2010.0,Council At-Large
20414,Phil Mendelson ,Mendelson For Council 2010,Labor Sponsored PAC,7/31/2009,25,2010.0,Council At-Large
20415,Phil Mendelson ,Mendelson For Council 2010,Labor Sponsored PAC,7/31/2009,1,2010.0,Council At-Large
20416,Phil Mendelson ,Mendelson For Council 2010,Labor Sponsored PAC,7/31/2009,1,2010.0,Council At-Large
20417,Phil Mendelson ,Mendelson For Council 2010,Partnership,7/14/2009,1,2010.0,Council At-Large
20418,Phil Mendelson ,Mendelson For Council 2010,Partnership,7/14/2009,5,2010.0,Council At-Large
20419,Phil Mendelson ,Mendelson For Council 2010,Partnership,7/30/2010,5,2010.0,Council At-Large
20420,Phil Mendelson ,Mendelson For Council 2010,Individual,7/17/2009,25,2010.0,Council At-Large
20421,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,5,2010.0,Council At-Large
20422,Phil Mendelson ,Mendelson For Council 2010,Labor,7/31/2009,1,2010.0,Council At-Large
20423,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,2,2010.0,Council At-Large
20424,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,15,2010.0,Council At-Large
20425,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,2,2010.0,Council At-Large
20426,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,1,2010.0,Council At-Large
20427,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,1,2010.0,Council At-Large
20428,Phil Mendelson ,Mendelson For Council 2010,Individual,8/17/2010,5,2010.0,Council At-Large
20429,Phil Mendelson ,Mendelson For Council 2010,Individual,8/17/2010,5,2010.0,Council At-Large
20430,Phil Mendelson ,Mendelson For Council 2010,Individual,8/17/2010,2,2010.0,Council At-Large
20431,Phil Mendelson ,Mendelson For Council 2010,Individual,8/17/2010,21,2010.0,Council At-Large
20432,Phil Mendelson ,Mendelson For Council 2010,Individual,8/17/2010,1,2010.0,Council At-Large
20433,Phil Mendelson ,Mendelson For Council 2010,Individual,8/17/2010,25,2010.0,Council At-Large
20434,Phil Mendelson ,Mendelson For Council 2010,Individual,8/17/2010,5,2010.0,Council At-Large
20435,Phil Mendelson ,Mendelson For Council 2010,Business,8/17/2010,25,2010.0,Council At-Large
20436,Phil Mendelson ,Mendelson For Council 2010,Corporate Sponsored PAC,8/17/2010,5,2010.0,Council At-Large
20437,Phil Mendelson ,Mendelson For Council 2010,Individual,8/23/2010,1,2010.0,Council At-Large
20438,Phil Mendelson ,Mendelson For Council 2010,Corporation,8/23/2010,2,2010.0,Council At-Large
20439,Phil Mendelson ,Mendelson For Council 2010,Individual,8/23/2010,1,2010.0,Council At-Large
20440,Phil Mendelson ,Mendelson For Council 2010,Individual,8/23/2010,2,2010.0,Council At-Large
20441,Phil Mendelson ,Mendelson For Council 2010,Corporation,8/23/2010,25,2010.0,Council At-Large
20442,Phil Mendelson ,Mendelson For Council 2010,Individual,8/23/2010,25,2010.0,Council At-Large
20443,Phil Mendelson ,Mendelson For Council 2010,Individual,8/23/2010,5,2010.0,Council At-Large
20444,Phil Mendelson ,Mendelson For Council 2010,Corporation,8/23/2010,5,2010.0,Council At-Large
20445,Phil Mendelson ,Mendelson For Council 2010,Individual,8/23/2010,1,2010.0,Council At-Large
20446,Phil Mendelson ,Mendelson For Council 2010,Individual,8/23/2010,1,2010.0,Council At-Large
20447,Phil Mendelson ,Mendelson For Council 2010,Individual,8/23/2010,25,2010.0,Council At-Large
20448,Phil Mendelson ,Mendelson For Council 2010,Individual,8/23/2010,15,2010.0,Council At-Large
20449,Phil Mendelson ,Mendelson For Council 2010,Individual,8/23/2010,25,2010.0,Council At-Large
20450,Phil Mendelson ,Mendelson For Council 2010,Individual,8/23/2010,1,2010.0,Council At-Large
20451,Phil Mendelson ,Mendelson For Council 2010,Individual,8/23/2010,5,2010.0,Council At-Large
20452,Phil Mendelson ,Mendelson For Council 2010,Individual,8/23/2010,1,2010.0,Council At-Large
20453,Phil Mendelson ,Mendelson For Council 2010,Individual,8/23/2010,5,2010.0,Council At-Large
20454,Phil Mendelson ,Mendelson For Council 2010,Individual,8/23/2010,5,2010.0,Council At-Large
20455,Phil Mendelson ,Mendelson For Council 2010,Individual,8/24/2010,25,2010.0,Council At-Large
20456,Phil Mendelson ,Mendelson For Council 2010,Individual,8/24/2010,1,2010.0,Council At-Large
20457,Phil Mendelson ,Mendelson For Council 2010,Individual,8/24/2010,1,2010.0,Council At-Large
20458,Phil Mendelson ,Mendelson For Council 2010,Individual,8/24/2010,15,2010.0,Council At-Large
20459,Phil Mendelson ,Mendelson For Council 2010,Individual,8/24/2010,15,2010.0,Council At-Large
20460,Phil Mendelson ,Mendelson For Council 2010,Business,8/24/2010,25,2010.0,Council At-Large
20461,Phil Mendelson ,Mendelson For Council 2010,Individual,8/24/2010,5,2010.0,Council At-Large
20462,Phil Mendelson ,Mendelson For Council 2010,Individual,8/27/2010,25,2010.0,Council At-Large
20463,Phil Mendelson ,Mendelson For Council 2010,Individual,8/27/2010,25,2010.0,Council At-Large
20464,Phil Mendelson ,Mendelson For Council 2010,Corporation,8/27/2010,1,2010.0,Council At-Large
20465,Phil Mendelson ,Mendelson For Council 2010,Individual,8/27/2010,15,2010.0,Council At-Large
20466,Phil Mendelson ,Mendelson For Council 2010,Individual,8/27/2010,5,2010.0,Council At-Large
20467,Phil Mendelson ,Mendelson For Council 2010,Individual,8/27/2010,1,2010.0,Council At-Large
20468,Phil Mendelson ,Mendelson For Council 2010,Individual,8/27/2010,1,2010.0,Council At-Large
20469,Phil Mendelson ,Mendelson For Council 2010,Individual,8/27/2010,75,2010.0,Council At-Large
20470,Phil Mendelson ,Mendelson For Council 2010,Individual,8/27/2010,5,2010.0,Council At-Large
20471,Phil Mendelson ,Mendelson For Council 2010,Individual,8/27/2010,25,2010.0,Council At-Large
20472,Phil Mendelson ,Mendelson For Council 2010,Individual,8/27/2010,1,2010.0,Council At-Large
20473,Phil Mendelson ,Mendelson For Council 2010,Individual,12/10/2010,1,2010.0,Council At-Large
20474,Phil Mendelson ,Mendelson For Council 2010,Corporation,12/10/2010,1,2010.0,Council At-Large
20475,Phil Mendelson ,Mendelson For Council 2010,Partnership,12/10/2010,5,2010.0,Council At-Large
20476,Phil Mendelson ,Mendelson For Council 2010,Corporation,12/10/2010,2,2010.0,Council At-Large
20477,Phil Mendelson ,Mendelson For Council 2010,Individual,12/10/2010,1,2010.0,Council At-Large
20478,Phil Mendelson ,Mendelson For Council 2010,Corporation,7/6/2010,25,2010.0,Council At-Large
20479,Phil Mendelson ,Mendelson For Council 2010,Individual,8/9/2010,15,2010.0,Council At-Large
20480,Phil Mendelson ,Mendelson For Council 2010,Individual,8/9/2010,1,2010.0,Council At-Large
20481,Phil Mendelson ,Mendelson For Council 2010,Individual,8/9/2010,25,2010.0,Council At-Large
20482,Phil Mendelson ,Mendelson For Council 2010,Individual,8/9/2010,25,2010.0,Council At-Large
20483,Phil Mendelson ,Mendelson For Council 2010,Individual,8/9/2010,2,2010.0,Council At-Large
20484,Phil Mendelson ,Mendelson For Council 2010,Individual,8/9/2010,1,2010.0,Council At-Large
20485,Phil Mendelson ,Mendelson For Council 2010,Business,8/9/2010,5,2010.0,Council At-Large
20486,Phil Mendelson ,Mendelson For Council 2010,Business,8/9/2010,1,2010.0,Council At-Large
20487,Phil Mendelson ,Mendelson For Council 2010,Corporate Sponsored PAC,8/9/2010,1,2010.0,Council At-Large
20488,Phil Mendelson ,Mendelson For Council 2010,Partnership,8/9/2010,1,2010.0,Council At-Large
20489,Phil Mendelson ,Mendelson For Council 2010,Other,8/9/2010,1,2010.0,Council At-Large
20490,Phil Mendelson ,Mendelson For Council 2010,Corporation,8/9/2010,25,2010.0,Council At-Large
20491,Phil Mendelson ,Mendelson For Council 2010,Other,8/9/2010,1,2010.0,Council At-Large
20492,Phil Mendelson ,Mendelson For Council 2010,Labor,8/9/2010,5,2010.0,Council At-Large
20493,Phil Mendelson ,Mendelson For Council 2010,Individual,8/6/2010,5,2010.0,Council At-Large
20494,Phil Mendelson ,Mendelson For Council 2010,Individual,8/9/2010,5,2010.0,Council At-Large
20495,Phil Mendelson ,Mendelson For Council 2010,Individual,8/9/2010,1,2010.0,Council At-Large
20496,Phil Mendelson ,Mendelson For Council 2010,Individual,7/17/2010,6,2010.0,Council At-Large
20497,Phil Mendelson ,Mendelson For Council 2010,Individual,6/16/2010,5,2010.0,Council At-Large
20498,Phil Mendelson ,Mendelson For Council 2010,Individual,6/24/2010,1,2010.0,Council At-Large
20499,Phil Mendelson ,Mendelson For Council 2010,Individual,7/5/2010,5,2010.0,Council At-Large
20500,Phil Mendelson ,Mendelson For Council 2010,Individual,7/10/2010,1,2010.0,Council At-Large
20501,Phil Mendelson ,Mendelson For Council 2010,Individual,7/20/2010,1,2010.0,Council At-Large
20502,Phil Mendelson ,Mendelson For Council 2010,Individual,7/22/2010,1,2010.0,Council At-Large
20503,Phil Mendelson ,Mendelson For Council 2010,Individual,7/28/2010,2,2010.0,Council At-Large
20504,Phil Mendelson ,Mendelson For Council 2010,Individual,7/29/2010,5,2010.0,Council At-Large
20505,Phil Mendelson ,Mendelson For Council 2010,Labor,8/9/2010,1,2010.0,Council At-Large
20506,Phil Mendelson ,Mendelson For Council 2010,Corporation,8/9/2010,1,2010.0,Council At-Large
20507,Phil Mendelson ,Mendelson For Council 2010,Individual,8/9/2010,1,2010.0,Council At-Large
20508,Phil Mendelson ,Mendelson For Council 2010,Other,8/9/2010,6,2010.0,Council At-Large
20509,Phil Mendelson ,Mendelson For Council 2010,Other,9/6/2010,6,2010.0,Council At-Large
20510,Phil Mendelson ,Mendelson For Council 2010,Individual,6/8/2010,1,2010.0,Council At-Large
20511,Phil Mendelson ,Mendelson For Council 2010,Individual,6/8/2010,5,2010.0,Council At-Large
20512,Phil Mendelson ,Mendelson For Council 2010,Individual,6/8/2010,2,2010.0,Council At-Large
20513,Phil Mendelson ,Mendelson For Council 2010,Individual,8/17/2010,1,2010.0,Council At-Large
20514,Phil Mendelson ,Mendelson For Council 2010,Individual,4/16/2010,1,2010.0,Council At-Large
20515,Phil Mendelson ,Mendelson For Council 2010,Individual,6/8/2010,1,2010.0,Council At-Large
20516,Phil Mendelson ,Mendelson For Council 2010,Individual,6/8/2010,1,2010.0,Council At-Large
20517,Phil Mendelson ,Mendelson For Council 2010,Individual,6/8/2010,5,2010.0,Council At-Large
20518,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,1,2010.0,Council At-Large
20519,Phil Mendelson ,Mendelson For Council 2010,Individual,6/8/2010,5,2010.0,Council At-Large
20520,Phil Mendelson ,Mendelson For Council 2010,Individual,6/8/2010,25,2010.0,Council At-Large
20521,Phil Mendelson ,Mendelson For Council 2010,Individual,6/8/2010,1,2010.0,Council At-Large
20522,Phil Mendelson ,Mendelson For Council 2010,Labor Sponsored PAC,6/8/2010,5,2010.0,Council At-Large
20523,Phil Mendelson ,Mendelson For Council 2010,Corporation,6/8/2010,1,2010.0,Council At-Large
20524,Phil Mendelson ,Mendelson For Council 2010,Corporate Sponsored PAC,6/8/2010,25,2010.0,Council At-Large
20525,Phil Mendelson ,Mendelson For Council 2010,Labor Sponsored PAC,6/8/2010,1,2010.0,Council At-Large
20526,Phil Mendelson ,Mendelson For Council 2010,Labor Sponsored PAC,6/8/2010,5,2010.0,Council At-Large
20527,Phil Mendelson ,Mendelson For Council 2010,Individual,6/8/2010,5,2010.0,Council At-Large
20528,Phil Mendelson ,Mendelson For Council 2010,Individual,6/8/2010,1,2010.0,Council At-Large
20529,Phil Mendelson ,Mendelson For Council 2010,Labor Sponsored PAC,6/8/2010,25,2010.0,Council At-Large
20530,Phil Mendelson ,Mendelson For Council 2010,Individual,6/8/2010,25,2010.0,Council At-Large
20531,Phil Mendelson ,Mendelson For Council 2010,Labor,6/8/2010,1,2010.0,Council At-Large
20532,Phil Mendelson ,Mendelson For Council 2010,Labor,6/8/2010,5,2010.0,Council At-Large
20533,Phil Mendelson ,Mendelson For Council 2010,Labor Sponsored PAC,6/8/2010,5,2010.0,Council At-Large
20534,Phil Mendelson ,Mendelson For Council 2010,Individual,6/8/2010,1,2010.0,Council At-Large
20535,Phil Mendelson ,Mendelson For Council 2010,Individual,6/8/2010,5,2010.0,Council At-Large
20536,Phil Mendelson ,Mendelson For Council 2010,Individual,6/8/2010,75,2010.0,Council At-Large
20537,Phil Mendelson ,Mendelson For Council 2010,Individual,6/8/2010,5,2010.0,Council At-Large
20538,Phil Mendelson ,Mendelson For Council 2010,Individual,6/8/2010,25,2010.0,Council At-Large
20539,Phil Mendelson ,Mendelson For Council 2010,Individual,6/8/2010,5,2010.0,Council At-Large
20540,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,5,2010.0,Council At-Large
20541,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,1,2010.0,Council At-Large
20542,Phil Mendelson ,Mendelson For Council 2010,Business,7/31/2009,1,2010.0,Council At-Large
20543,Phil Mendelson ,Mendelson For Council 2010,Corporation,7/31/2009,4,2010.0,Council At-Large
20544,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,1,2010.0,Council At-Large
20545,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,1,2010.0,Council At-Large
20546,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,1,2010.0,Council At-Large
20547,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,1,2010.0,Council At-Large
20548,Phil Mendelson ,Mendelson For Council 2010,Corporation,7/31/2009,5,2010.0,Council At-Large
20549,Phil Mendelson ,Mendelson For Council 2010,Business,7/31/2009,5,2010.0,Council At-Large
20550,Phil Mendelson ,Mendelson For Council 2010,Business,7/31/2009,5,2010.0,Council At-Large
20551,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,5,2010.0,Council At-Large
20552,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,8,2010.0,Council At-Large
20553,Phil Mendelson ,Mendelson For Council 2010,Corporation,7/31/2009,1,2010.0,Council At-Large
20554,Phil Mendelson ,Mendelson For Council 2010,Corporate Sponsored PAC,7/31/2009,1,2010.0,Council At-Large
20555,Phil Mendelson ,Mendelson For Council 2010,Business,7/31/2009,1,2010.0,Council At-Large
20556,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,5,2010.0,Council At-Large
20557,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,1,2010.0,Council At-Large
20558,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,5,2010.0,Council At-Large
20559,Phil Mendelson ,Mendelson For Council 2010,Labor,7/31/2009,1,2010.0,Council At-Large
20560,Phil Mendelson ,Mendelson For Council 2010,Labor,7/31/2009,1,2010.0,Council At-Large
20561,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,2,2010.0,Council At-Large
20562,Phil Mendelson ,Mendelson For Council 2010,Corporation,7/31/2009,1,2010.0,Council At-Large
20563,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,25,2010.0,Council At-Large
20564,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,5,2010.0,Council At-Large
20565,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,1,2010.0,Council At-Large
20566,Phil Mendelson ,Mendelson For Council 2010,Individual,7/21/2009,1,2010.0,Council At-Large
20567,Phil Mendelson ,Mendelson For Council 2010,Individual,7/14/2009,1,2010.0,Council At-Large
20568,Phil Mendelson ,Mendelson For Council 2010,Individual,7/21/2009,1,2010.0,Council At-Large
20569,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,5,2010.0,Council At-Large
20570,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,1,2010.0,Council At-Large
20571,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,4,2010.0,Council At-Large
20572,Phil Mendelson ,Mendelson For Council 2010,Business,7/14/2009,5,2010.0,Council At-Large
20573,Phil Mendelson ,Mendelson For Council 2010,Corporation,7/17/2009,1,2010.0,Council At-Large
20574,Phil Mendelson ,Mendelson For Council 2010,Individual,7/13/2009,25,2010.0,Council At-Large
20575,Phil Mendelson ,Mendelson For Council 2010,Individual,7/13/2009,1,2010.0,Council At-Large
20576,Phil Mendelson ,Mendelson For Council 2010,Corporation,7/31/2009,5,2010.0,Council At-Large
20577,Phil Mendelson ,Mendelson For Council 2010,Individual,7/31/2009,5,2010.0,Council At-Large
20578,Phil Mendelson ,Mendelson For Council 2010,Labor,7/31/2009,25,2010.0,Council At-Large
20579,Phil Mendelson ,Mendelson For Council 2010,Labor Sponsored PAC,7/13/2009,1,2010.0,Council At-Large
20580,Michael Brown ,Michael Brown for Council 2010,Individual,8/17/2010,1,2010.0,Council At-Large
20581,Michael Brown ,Michael Brown for Council 2010,Individual,8/26/2010,5,2010.0,Council At-Large
20582,Michael Brown ,Michael Brown for Council 2010,Individual,8/26/2010,5,2010.0,Council At-Large
20583,Michael Brown ,Michael Brown for Council 2010,Individual,9/2/2010,5,2010.0,Council At-Large
20584,Michael Brown ,Michael Brown for Council 2010,Individual,8/27/2010,25,2010.0,Council At-Large
20585,Michael Brown ,Michael Brown for Council 2010,Individual,8/31/2010,3,2010.0,Council At-Large
20586,Michael Brown ,Michael Brown for Council 2010,Individual,8/27/2010,25,2010.0,Council At-Large
20587,Michael Brown ,Michael Brown for Council 2010,Individual,8/27/2010,5,2010.0,Council At-Large
20588,Michael Brown ,Michael Brown for Council 2010,Individual,8/26/2010,1,2010.0,Council At-Large
20589,Michael Brown ,Michael Brown for Council 2010,Individual,8/20/2010,2,2010.0,Council At-Large
20590,Michael Brown ,Michael Brown for Council 2010,Individual,8/24/2010,25,2010.0,Council At-Large
20591,Michael Brown ,Michael Brown for Council 2010,Individual,8/24/2010,25,2010.0,Council At-Large
20592,Michael Brown ,Michael Brown for Council 2010,Individual,8/24/2010,3,2010.0,Council At-Large
20593,Michael Brown ,Michael Brown for Council 2010,Individual,8/22/2010,1,2010.0,Council At-Large
20594,Michael Brown ,Michael Brown for Council 2010,Individual,8/22/2010,25,2010.0,Council At-Large
20595,Michael Brown ,Michael Brown for Council 2010,Individual,8/22/2010,25,2010.0,Council At-Large
20596,Michael Brown ,Michael Brown for Council 2010,Individual,8/24/2010,3,2010.0,Council At-Large
20597,Michael Brown ,Michael Brown for Council 2010,Individual,9/2/2010,25,2010.0,Council At-Large
20598,Michael Brown ,Michael Brown for Council 2010,Individual,8/31/2010,1,2010.0,Council At-Large
20599,Michael Brown ,Michael Brown for Council 2010,Individual,8/28/2010,25,2010.0,Council At-Large
20600,Michael Brown ,Michael Brown for Council 2010,Individual,8/27/2010,3,2010.0,Council At-Large
20601,Michael Brown ,Michael Brown for Council 2010,Candidate,8/13/2010,850.98,2010.0,Council At-Large
20602,Michael Brown ,Michael Brown for Council 2010,Candidate,8/18/2010,873.12,2010.0,Council At-Large
20603,Michael Brown ,Michael Brown for Council 2010,Candidate,8/19/2010,756.46,2010.0,Council At-Large
20604,Michael Brown ,Michael Brown for Council 2010,Candidate,9/6/2010,137.89,2010.0,Council At-Large
20605,Michael Brown ,Michael Brown for Council 2010,Individual,8/16/2010,1,2010.0,Council At-Large
20606,Michael Brown ,Michael Brown for Council 2010,Individual,9/2/2010,5,2010.0,Council At-Large
20607,Michael Brown ,Michael Brown for Council 2010,Individual,9/6/2010,1,2010.0,Council At-Large
20608,Michael Brown ,Michael Brown for Council 2010,Individual,8/15/2010,2,2010.0,Council At-Large
20609,Michael Brown ,Michael Brown for Council 2010,Individual,8/17/2010,5,2010.0,Council At-Large
20610,Michael Brown ,Michael Brown for Council 2010,Individual,8/16/2010,25,2010.0,Council At-Large
20611,Michael Brown ,Michael Brown for Council 2010,Individual,8/16/2010,25,2010.0,Council At-Large
20612,Michael Brown ,Michael Brown for Council 2010,Individual,9/10/2010,1,2010.0,Council At-Large
20613,Michael Brown ,Michael Brown for Council 2010,Individual,9/10/2010,15,2010.0,Council At-Large
20614,Michael Brown ,Michael Brown for Council 2010,Individual,9/15/2010,1,2010.0,Council At-Large
20615,Michael Brown ,Michael Brown for Council 2010,Individual,9/15/2010,5,2010.0,Council At-Large
20616,Michael Brown ,Michael Brown for Council 2010,Business,9/10/2010,1,2010.0,Council At-Large
20617,Michael Brown ,Michael Brown for Council 2010,Individual,9/14/2010,5,2010.0,Council At-Large
20618,Michael T Green ,Michael T. Green Mayoral Committee,Candidate,5/20/2010,1,2010.0,Mayor
20619,Michael T Green ,Michael T. Green Mayoral Committee,Candidate,8/10/2010,25,2010.0,Mayor
20620,Michael T Green ,Michael T. Green Mayoral Committee,Candidate,9/7/2010,124,2010.0,Mayor
